HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000116685.17,1699,1363,1575,2060,2161,1428,568,1271,1307,1421
ENSG00000083444.17,1009,869,818,802,1534,796,376,744,876,873
ENSG00000287384.1,0,0,1,0,1,0,2,0,0,1
ENSG00000116688.18,2592,2279,1350,2286,3092,2702,1604,1838,3043,2230
ENSG00000270914.1,0,0,0,0,0,0,0,0,0,0
ENSG00000116691.11,879,798,1084,1407,1262,703,152,951,667,758
ENSG00000202461.1,8,2,5,3,3,5,0,13,6,17
ENSG00000276869.1,0,0,0,0,1,0,0,1,0,0
ENSG00000243539.3,0,0,0,2,0,0,0,0,0,0
ENSG00000120949.15,158,245,226,228,258,205,80,146,181,165
ENSG00000201135.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,1,1,0,0,0
ENSG00000285604.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283789.1,0,0,0,0,0,0,0,0,0,1
ENSG00000028137.19,11342,14455,12563,12253,17918,13272,6403,9724,9845,11030
ENSG00000263676.1,1,0,3,2,0,2,0,0,0,1
ENSG00000225196.2,0,4,0,0,2,1,0,4,0,0
ENSG00000252969.1,0,7,0,0,0,1,0,0,2,0
ENSG00000048707.15,1334,1168,827,576,1426,1580,1756,1390,1671,1411
ENSG00000239149.1,5,1,4,0,0,3,3,0,1,1
ENSG00000229484.3,4,5,7,5,10,4,19,11,32,13
ENSG00000162496.10,271,143,263,350,201,247,259,289,350,411
ENSG00000221340.1,21,0,6,1,6,2,9,13,2,6
ENSG00000276830.1,3,0,2,0,0,1,0,0,3,0
ENSG00000288927.2,5,0,4,0,1,0,0,0,0,0
ENSG00000204518.3,0,0,0,0,0,0,0,0,0,0
ENSG00000226166.2,0,0,0,0,0,0,0,0,0,0
ENSG00000188984.12,0,0,1,0,1,0,0,0,0,0
ENSG00000157330.10,0,0,0,0,0,0,0,0,0,0
ENSG00000116726.5,0,0,0,0,0,0,0,0,0,0
ENSG00000116721.9,0,0,0,0,0,0,0,0,0,0
ENSG00000228338.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239810.3,0,0,0,0,0,0,0,0,0,0
ENSG00000231103.2,0,0,0,0,0,0,0,0,0,0
ENSG00000179172.10,1,2,0,0,5,0,4,1,1,0
ENSG00000120952.4,0,0,0,0,0,0,0,0,0,0
ENSG00000243073.4,0,0,0,0,0,0,0,0,0,0
ENSG00000187545.5,0,0,0,0,0,0,0,0,0,0
ENSG00000204510.6,0,0,0,0,0,0,0,0,0,0
ENSG00000207434.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232423.6,0,0,0,0,0,0,0,0,0,0
ENSG00000274178.2,0,0,0,0,0,0,0,0,0,0
ENSG00000274764.6,0,0,0,0,0,0,0,0,0,0
ENSG00000277058.3,0,0,0,0,0,0,0,0,0,0
ENSG00000229571.7,0,0,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0,0,0
ENSG00000275774.3,0,0,0,0,0,0,0,0,0,0
ENSG00000229978.2,0,0,0,0,0,0,0,0,0,0
ENSG00000290772.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280267.7,0,0,0,0,0,0,0,0,0,0
ENSG00000179412.11,0,0,2,0,1,0,0,0,0,1
ENSG00000204505.5,0,0,0,0,0,0,0,0,0,0
ENSG00000279169.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279804.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270601.5,0,0,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0,0,0
ENSG00000182330.11,0,0,0,0,0,0,0,0,0,0
ENSG00000237700.2,0,0,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0,0,0
ENSG00000204481.8,0,0,0,0,0,0,0,0,0,0
ENSG00000204480.9,0,0,1,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,0,0,0,0,0,0,0
ENSG00000204478.11,0,0,0,0,0,0,0,0,0,0
ENSG00000162494.6,0,0,0,0,0,0,0,0,0,0
ENSG00000259961.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,0,0,0,0,0,0,0
ENSG00000162493.17,0,0,0,0,0,0,0,0,0,0
ENSG00000222952.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253085.1,0,0,0,0,0,0,0,0,0,0
ENSG00000116731.23,1692,1258,1133,740,1336,2401,2740,1838,1977,1859
ENSG00000289380.1,0,0,1,3,0,4,2,6,1,2
ENSG00000189337.17,205,157,167,114,248,176,41,296,196,273
ENSG00000252151.1,0,0,0,0,0,0,0,0,0,0
ENSG00000231606.2,0,0,0,1,0,0,0,0,0,0
ENSG00000234593.3,0,0,0,0,0,0,0,0,0,0
ENSG00000235829.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287756.1,0,0,0,0,0,0,0,0,0,0
ENSG00000175147.13,0,0,4,0,3,0,0,4,1,0
ENSG00000171729.14,9,37,28,6,40,3,15,31,16,39
ENSG00000204464.7,3,0,0,0,0,0,0,0,0,0
ENSG00000215720.4,0,0,0,0,0,0,0,0,0,0
ENSG00000278480.1,0,0,1,0,0,0,0,0,0,0
ENSG00000142621.21,11,17,4,9,13,7,20,4,7,21
ENSG00000233485.1,1,0,0,0,0,1,1,0,0,0
ENSG00000236045.1,0,0,1,1,0,0,0,0,0,0
ENSG00000228140.2,60,32,32,18,41,50,20,69,51,62
ENSG00000142634.13,12366,13800,14952,18630,18007,13516,6452,12518,9152,11889
ENSG00000162438.12,15,21,32,69,18,6,3,28,16,23
ENSG00000142615.8,6,0,1,0,1,8,0,1,6,0
ENSG00000215704.10,2,2,5,9,1,2,12,2,0,0
ENSG00000132906.18,340,325,369,383,391,367,287,327,332,331
ENSG00000116138.13,298,257,239,150,214,445,535,458,392,384
ENSG00000251866.1,0,0,0,0,0,0,0,0,0,1
ENSG00000272510.1,1,0,0,2,0,0,5,1,1,0
ENSG00000116771.6,89,59,90,74,76,135,128,108,138,115
ENSG00000237301.1,5,4,5,0,5,8,27,12,4,16
ENSG00000235084.3,6,8,9,10,13,10,20,7,11,6
ENSG00000252417.1,0,0,0,0,0,0,0,0,0,1
ENSG00000236500.1,0,0,0,0,0,0,0,0,0,0
ENSG00000197312.13,430,451,397,263,304,561,856,506,909,514
ENSG00000215695.2,0,0,0,0,0,2,0,0,1,0
ENSG00000271742.1,1,0,5,0,0,0,0,4,0,0
ENSG00000116786.13,1528,1209,1688,1339,1901,1503,878,1650,1416,1407
ENSG00000237938.5,4,5,12,0,4,3,33,16,9,15
ENSG00000162461.8,48,17,62,41,43,31,17,99,46,84
ENSG00000224459.2,0,0,0,0,0,0,0,0,0,0
ENSG00000162460.7,0,0,0,0,0,0,0,0,0,0
ENSG00000162458.13,3,0,0,0,3,4,0,0,0,2
ENSG00000224321.1,1,0,0,2,3,0,9,0,0,2
ENSG00000233954.7,51,36,66,38,36,33,19,71,52,53
ENSG00000178715.8,15,30,9,32,26,16,16,21,22,5
ENSG00000179743.4,102,83,173,119,127,125,81,99,163,119
ENSG00000065526.13,1847,2182,1224,909,2385,2250,2935,2531,2618,2189
ENSG00000270620.1,0,2,0,2,0,1,0,0,1,0
ENSG00000116809.12,639,621,893,722,729,694,450,701,698,803
ENSG00000234607.2,1,4,2,0,0,4,0,0,0,0
ENSG00000231353.1,0,0,0,0,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0,0,0,0,0
ENSG00000183888.4,0,0,0,0,0,0,0,0,0,0
ENSG00000233078.1,0,0,0,0,0,0,0,0,0,0
ENSG00000173641.18,0,0,1,0,0,1,2,0,0,0
ENSG00000186510.12,0,4,2,3,2,0,0,1,1,0
ENSG00000232456.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184908.20,0,0,0,0,0,0,0,0,0,0
ENSG00000185519.9,0,0,0,0,0,0,0,0,0,0
ENSG00000142627.13,11,2,7,7,3,1,16,13,11,10
ENSG00000227959.2,1,0,0,0,0,0,0,0,0,0
ENSG00000224621.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234166.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142632.17,127,103,144,100,162,142,65,143,158,151
ENSG00000291077.1,12,28,20,44,16,12,1,13,2,10
ENSG00000237276.10,1,1,6,3,2,5,0,4,1,1
ENSG00000288398.1,40,31,56,42,44,64,16,42,76,61
ENSG00000132881.12,39,37,35,24,53,23,9,30,55,44
ENSG00000233929.1,8,0,12,4,6,2,0,2,0,1
ENSG00000037637.11,510,533,499,429,466,730,623,589,546,621
ENSG00000055070.17,1560,1260,1547,1505,1771,1760,860,1406,1371,1267
ENSG00000226457.1,0,1,0,0,1,0,1,5,3,0
ENSG00000187144.11,0,4,4,1,1,3,4,4,3,1
ENSG00000157191.20,1122,1095,1324,1242,1108,1232,999,1147,1127,1143
ENSG00000290842.2,80,112,84,56,66,150,139,132,128,108
ENSG00000226029.1,32,13,17,21,36,51,51,50,42,35
ENSG00000080947.16,1,11,11,5,9,2,1,3,8,5
ENSG00000206652.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261135.1,1,2,0,2,1,1,1,0,0,6
ENSG00000285853.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224174.2,0,0,0,0,0,0,0,0,0,0
ENSG00000233421.5,0,0,0,2,0,0,8,1,4,1
ENSG00000277344.1,0,0,0,0,0,0,0,0,0,0
ENSG00000225710.1,0,0,0,0,0,0,0,0,0,1
ENSG00000219481.11,67,150,71,32,119,201,176,75,140,132
ENSG00000271732.1,1,11,4,0,0,5,8,2,4,5
ENSG00000291072.2,669,689,659,748,940,753,1204,850,1255,773
ENSG00000215908.12,10,22,6,1,11,10,3,21,25,25
ENSG00000283773.1,0,0,0,0,0,0,0,0,0,0
ENSG00000186301.8,65,35,92,40,42,60,34,67,69,75
ENSG00000282143.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207513.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280114.1,0,3,0,0,0,1,0,0,1,1
ENSG00000236698.1,12,7,13,1,4,14,25,8,24,12
ENSG00000290849.1,0,0,1,0,0,2,0,2,0,1
ENSG00000268869.9,0,2,2,0,2,1,0,2,2,6
ENSG00000279151.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293526.1,0,0,0,0,0,0,0,0,0,0
ENSG00000282740.1,0,0,0,0,0,0,0,0,0,0
ENSG00000058453.17,494,426,1035,442,770,381,336,628,802,754
ENSG00000290850.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207389.1,0,0,0,0,0,0,1,0,0,0
ENSG00000227684.3,0,0,0,0,0,0,0,0,0,0
ENSG00000290851.1,11,0,5,0,3,1,15,0,11,10
ENSG00000186715.12,0,0,0,0,0,0,0,0,0,0
ENSG00000223643.6,0,0,1,0,0,0,0,0,0,0
ENSG00000230239.1,0,0,1,0,0,0,0,0,0,0
ENSG00000263811.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228549.5,13,18,13,5,16,2,17,21,9,7
ENSG00000277234.1,0,0,0,0,0,0,0,0,0,0
ENSG00000238142.4,30,57,83,74,54,62,119,52,39,63
ENSG00000235241.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207005.1,0,1,2,0,0,0,0,0,0,0
ENSG00000272426.1,0,0,14,0,0,1,6,12,1,4
ENSG00000290122.1,0,1,2,0,1,1,3,0,2,2
ENSG00000117122.14,0,0,0,0,3,0,0,0,0,0
ENSG00000286898.1,0,0,0,0,0,0,0,0,0,0
ENSG00000226526.1,0,0,0,0,0,0,0,0,1,0
ENSG00000159363.19,714,491,638,486,833,562,374,580,765,687
ENSG00000288636.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117118.12,852,877,846,1031,986,965,1171,868,656,756
ENSG00000117115.13,5510,3965,3590,3582,5321,7479,880,4119,1162,3671
ENSG00000204362.6,0,0,0,0,0,0,0,0,0,0
ENSG00000282843.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142623.11,0,0,0,0,0,0,0,0,0,0
ENSG00000142619.4,0,0,0,0,0,0,0,0,0,0
ENSG00000266634.1,0,0,0,0,0,0,0,0,0,0
ENSG00000159339.13,2486,2947,4183,2145,1807,1524,1091,7435,2607,2621
ENSG00000276747.1,7,16,2,22,13,11,30,7,0,4
ENSG00000227751.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179051.14,1244,1030,1044,747,1144,1277,991,1393,1236,1304
ENSG00000290096.1,2,0,0,0,2,1,0,2,2,1
ENSG00000074964.17,409,487,460,248,457,437,176,645,495,465
ENSG00000236648.2,0,0,0,0,0,0,0,0,0,0
ENSG00000117148.8,0,0,0,0,0,0,0,0,0,0
ENSG00000284653.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261781.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117154.12,0,0,0,0,0,0,0,0,0,0
ENSG00000280222.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230035.2,0,0,0,0,0,0,0,0,0,0
ENSG00000225387.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179023.9,0,1,8,2,2,0,0,4,1,8
ENSG00000235282.3,1,0,0,0,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,0,0,0,0,0,0,0
ENSG00000009709.13,0,0,0,0,0,0,0,0,0,0
ENSG00000179002.6,0,0,0,0,0,0,2,0,0,0
ENSG00000159423.17,77,76,102,65,88,60,31,69,83,57
ENSG00000265606.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221662.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169991.11,562,287,354,257,610,598,556,402,646,525
ENSG00000272084.1,11,10,10,6,9,9,14,5,6,2
ENSG00000127481.15,2740,2915,2184,1495,3693,4251,3522,3290,4207,3335
ENSG00000230424.3,7,4,9,7,17,16,12,11,6,10
ENSG00000127463.16,613,474,427,282,566,659,667,640,669,699
ENSG00000053372.5,222,191,242,244,206,179,353,185,222,169
ENSG00000286064.1,1,3,1,2,3,1,0,6,3,3
ENSG00000211454.16,6,2,5,11,7,7,2,7,8,5
ENSG00000162482.5,8,12,11,33,6,15,6,8,19,3
ENSG00000270728.1,7,4,0,2,5,11,6,9,14,8
ENSG00000053371.13,264,269,311,236,349,429,190,240,319,310
ENSG00000200403.1,0,0,0,1,0,3,6,1,1,0
ENSG00000040487.13,163,155,261,199,203,232,51,224,146,196
ENSG00000077549.19,7223,6399,6644,6480,8304,6558,8128,6203,5014,5926
ENSG00000240490.3,0,0,3,0,0,0,0,3,0,3
ENSG00000173436.15,118,75,104,73,79,129,172,159,124,121
ENSG00000201609.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235185.1,0,0,1,0,0,0,0,0,0,0
ENSG00000158747.15,43,16,55,91,61,26,11,49,115,36
ENSG00000270136.6,0,0,0,0,0,0,0,0,0,0
ENSG00000226396.1,25,23,76,52,34,22,32,29,16,32
ENSG00000158748.4,9,5,22,16,15,1,9,27,23,27
ENSG00000162542.14,260,164,245,109,191,179,152,260,249,235
ENSG00000178828.7,0,0,0,0,0,0,0,0,0,0
ENSG00000235434.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169914.6,227,128,274,141,216,290,438,512,355,396
ENSG00000188784.4,0,0,0,0,0,0,0,0,0,0
ENSG00000242688.3,0,0,0,0,0,0,0,0,0,0
ENSG00000188257.12,0,0,0,0,0,0,0,0,0,0
ENSG00000127472.11,0,0,0,0,1,0,0,0,0,0
ENSG00000117215.15,5,8,7,8,1,1,2,4,3,3
ENSG00000158786.5,0,0,1,0,2,0,0,1,0,0
ENSG00000227066.2,1,0,4,0,0,0,0,1,3,1
ENSG00000187980.7,6,2,7,4,13,1,8,13,14,7
ENSG00000162543.6,46,24,28,58,90,50,18,28,128,20
ENSG00000228105.2,0,0,0,0,0,0,0,0,0,0
ENSG00000284710.1,0,0,0,0,0,0,0,0,0,0
ENSG00000158816.16,0,0,0,0,0,5,0,3,0,2
ENSG00000226664.1,0,0,0,0,0,0,2,1,0,2
ENSG00000236963.9,0,0,0,0,0,0,0,0,0,0
ENSG00000226487.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284641.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284743.1,0,0,0,0,0,0,0,0,0,0
ENSG00000162545.6,34,17,14,14,31,44,92,29,57,28
ENSG00000289402.2,0,0,0,0,0,0,0,0,1,1
ENSG00000090432.7,346,425,355,340,391,398,218,279,330,357
ENSG00000215520.3,0,0,0,0,0,0,0,0,0,0
ENSG00000183114.8,0,0,0,0,0,0,0,0,0,0
ENSG00000158825.6,1308,1247,2086,1669,1678,1428,332,1439,1020,1087
ENSG00000158828.8,962,1728,883,1673,956,1076,369,706,713,712
ENSG00000284005.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117242.7,53,59,51,31,59,68,143,71,77,62
ENSG00000244038.11,2047,1709,1791,1335,2376,1859,1681,1895,1722,1848
ENSG00000117245.13,1,0,3,9,5,1,13,1,6,0
ENSG00000235432.1,0,0,0,0,0,0,0,0,0,0
ENSG00000189410.12,1,0,3,6,0,0,0,6,0,0
ENSG00000233069.1,0,0,0,0,0,0,0,0,0,0
ENSG00000127483.19,3868,2769,2879,1670,2701,5271,8660,5365,4951,4300
ENSG00000075151.24,1083,1049,766,397,1135,1412,1598,1419,1126,1062
ENSG00000251914.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221808.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233072.1,1,1,6,0,1,0,1,0,1,1
ENSG00000236073.2,0,2,5,0,0,0,0,0,0,0
ENSG00000235112.1,0,2,1,0,1,0,0,2,0,0
ENSG00000287192.1,1,0,2,2,0,1,0,1,2,2
ENSG00000117298.16,4310,6539,5084,5994,6656,5757,2486,3456,3429,3138
ENSG00000236936.1,7,23,15,24,2,9,13,20,19,8
ENSG00000231105.2,30,28,37,21,33,41,20,31,52,36
ENSG00000236216.5,0,0,0,0,1,0,0,1,0,0
ENSG00000228823.1,0,0,0,0,0,0,0,0,1,0
ENSG00000236009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227001.3,1,6,5,1,9,4,4,7,2,6
ENSG00000187952.9,0,0,0,0,5,0,0,0,1,1
ENSG00000186543.7,0,0,0,0,0,0,0,0,0,1
ENSG00000142794.19,264,83,55,85,113,187,393,136,237,180
ENSG00000176378.8,0,0,0,0,0,0,0,0,0,0
ENSG00000162551.14,10823,7499,4113,11399,17445,13157,2051,4731,3987,6434
ENSG00000289715.1,0,2,0,0,1,1,0,1,0,0
ENSG00000233431.1,10,14,8,47,12,26,0,16,4,11
ENSG00000076864.21,119,847,33,153,34,588,100,5,7,20
ENSG00000090686.16,1065,1077,1102,649,909,1407,1990,1412,1460,1235
ENSG00000231978.2,0,3,0,0,0,0,0,0,0,0
ENSG00000187942.12,2,1,24,7,0,5,1,6,5,3
ENSG00000142798.20,46,26,67,7,46,44,23,53,51,68
ENSG00000232037.3,0,1,1,7,1,7,1,2,2,2
ENSG00000293453.1,0,0,0,0,0,1,0,2,1,0
ENSG00000283234.2,0,0,0,0,0,0,0,0,0,0
ENSG00000219073.8,0,0,0,0,0,0,0,0,0,0
ENSG00000285959.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273610.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142789.20,0,0,0,0,0,0,0,0,0,0
ENSG00000278124.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201273.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228397.3,0,0,1,0,1,1,0,1,0,3
ENSG00000218510.9,68,51,59,13,41,85,60,89,114,127
ENSG00000289694.1,0,0,0,0,0,0,1,0,0,0
ENSG00000285752.1,32,17,42,36,20,35,34,29,54,53
ENSG00000285794.1,0,0,0,0,0,0,0,0,0,0
ENSG00000070831.18,249,128,247,86,207,302,264,330,210,281
ENSG00000230068.2,7,2,7,1,0,5,3,7,5,3
ENSG00000271428.1,0,4,7,0,2,8,0,8,3,4
ENSG00000162552.15,3,1,2,13,6,9,1,11,9,8
ENSG00000285873.1,0,0,3,0,0,0,0,0,0,1
ENSG00000266564.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234397.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279625.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184677.18,1063,711,1059,443,671,1253,1445,1230,1661,1248
ENSG00000237200.1,11,2,3,0,1,4,10,8,4,2
ENSG00000070886.12,0,0,0,0,0,0,0,0,3,0
ENSG00000276835.2,0,0,0,0,0,0,0,0,0,0
ENSG00000173372.18,23,14,35,23,78,24,1,35,14,35
ENSG00000289692.1,0,0,0,0,3,0,0,0,0,0
ENSG00000159189.13,7,12,8,1,18,5,2,15,4,5
ENSG00000173369.18,9,22,38,18,73,28,28,51,11,16
ENSG00000133216.17,23,94,106,35,108,35,50,87,70,80
ENSG00000265422.1,0,0,0,0,0,0,0,0,0,0
ENSG00000225952.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215906.9,0,0,0,0,0,0,0,0,0,0
ENSG00000227868.7,0,2,1,0,0,0,3,1,1,0
ENSG00000004487.18,808,594,680,475,700,910,1467,907,989,805
ENSG00000240553.1,0,0,1,0,0,0,0,0,0,0
ENSG00000263793.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266802.1,0,0,0,0,0,0,0,0,1,0
ENSG00000169641.16,252,220,91,112,186,244,414,225,314,220
ENSG00000293565.1,0,0,0,0,0,0,0,0,0,0
ENSG00000229010.1,0,0,0,0,0,0,0,0,2,0
ENSG00000206935.1,0,0,0,0,0,0,0,0,1,0
ENSG00000252578.1,2,0,0,0,0,0,0,3,0,0
ENSG00000289014.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179546.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215381.3,1,1,1,0,3,0,0,0,1,1
ENSG00000261326.5,92,122,108,52,63,203,230,236,257,229
ENSG00000284726.1,1,1,3,2,4,2,4,1,4,1
ENSG00000125944.22,1946,1284,1385,832,1749,1918,3821,1948,2133,1713
ENSG00000125945.16,123,82,82,61,131,238,216,118,159,207
ENSG00000249087.9,14,17,45,16,15,15,56,40,54,20
ENSG00000201405.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271420.1,0,0,2,4,3,3,2,7,3,0
ENSG00000204219.11,134,72,130,158,62,104,174,155,170,122
ENSG00000232482.2,0,0,0,0,0,0,0,0,0,0
ENSG00000088280.21,13,25,19,39,19,22,50,21,18,14
ENSG00000007968.7,233,1019,376,2200,233,538,161,317,1952,240
ENSG00000235052.1,3,2,3,7,2,5,11,15,10,11
ENSG00000117318.9,76,97,198,203,39,169,71,118,139,156
ENSG00000285802.1,3,0,0,6,0,9,0,1,2,1
ENSG00000197880.10,65,45,117,61,45,49,107,126,72,74
ENSG00000229239.2,0,0,2,0,2,0,3,0,0,0
ENSG00000142676.14,11314,8551,15156,16305,12543,10398,12435,11471,11603,10199
ENSG00000236810.8,13,16,16,13,9,19,17,24,42,36
ENSG00000011007.13,420,444,389,287,529,617,732,513,555,483
ENSG00000057757.10,595,1009,817,1741,696,812,651,728,1593,586
ENSG00000289835.1,2,4,13,2,9,3,0,14,7,9
ENSG00000011009.12,998,817,1128,1339,1141,885,250,912,841,877
ENSG00000117308.15,171,90,161,144,249,145,88,142,149,138
ENSG00000117305.15,244,321,441,429,257,345,186,312,268,310
ENSG00000179163.12,247,455,348,336,411,481,571,421,553,331
ENSG00000188822.8,305,224,581,226,226,245,246,279,221,247
ENSG00000229106.1,10,16,5,4,6,7,11,15,8,6
ENSG00000232557.3,0,0,6,1,0,0,0,2,0,2
ENSG00000264926.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230228.2,0,0,0,1,1,1,0,0,0,1
ENSG00000189266.13,1272,1979,1277,1156,883,2009,2911,1376,2610,1669
ENSG00000188529.15,1635,1355,1259,687,1096,2223,4113,2265,2356,2025
ENSG00000215905.4,0,0,0,0,0,0,0,0,1,0
ENSG00000225315.2,1,0,0,2,0,0,0,0,1,0
ENSG00000142661.19,0,0,0,0,0,0,3,0,0,0
ENSG00000230703.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142677.4,0,0,0,0,1,0,0,0,0,0
ENSG00000185436.12,109,96,144,29,78,109,52,41,83,75
ENSG00000158055.17,0,2,0,1,1,3,0,1,4,0
ENSG00000230023.2,1,0,0,0,0,0,0,0,0,0
ENSG00000232298.2,0,0,0,0,1,0,0,0,0,1
ENSG00000001460.18,42,21,34,30,38,53,31,43,51,37
ENSG00000001461.17,443,344,306,234,356,626,707,632,728,637
ENSG00000288982.1,6,6,14,16,0,7,10,7,9,10
ENSG00000286061.2,32,30,45,35,20,30,74,59,45,39
ENSG00000117602.13,1423,876,1028,729,929,1629,3139,1792,1943,1433
ENSG00000184454.7,0,0,1,4,0,0,0,0,1,0
ENSG00000227312.2,0,0,0,0,0,0,0,0,0,0
ENSG00000239106.1,0,0,0,0,0,0,0,0,0,0
ENSG00000133226.19,1768,1309,1325,1048,1319,2142,2465,2081,2040,2054
ENSG00000284699.1,0,0,1,0,0,0,0,0,0,0
ENSG00000169504.15,509,334,292,282,350,705,921,333,390,469
ENSG00000238482.1,0,0,0,0,0,0,0,0,0,0
ENSG00000020633.19,5210,1850,2566,1337,4061,2390,3463,2344,2801,3586
ENSG00000278034.1,3,0,1,0,0,0,0,0,1,1
ENSG00000229162.1,7,7,3,1,2,17,3,5,11,14
ENSG00000261025.1,0,0,0,0,0,2,0,0,1,2
ENSG00000264371.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285823.1,0,1,1,1,1,0,0,0,1,3
ENSG00000233755.1,0,0,2,5,0,0,0,2,0,0
ENSG00000233419.3,1,1,0,0,0,0,0,0,0,0
ENSG00000231953.2,0,0,0,1,1,2,0,1,2,0
ENSG00000117614.10,1009,1256,1296,1528,979,1248,1606,930,1172,897
ENSG00000284602.1,18,5,20,18,8,20,6,29,27,31
ENSG00000284657.1,5,7,2,0,4,3,9,8,7,4
ENSG00000117616.18,3379,6358,3950,3267,2426,5561,5195,6760,5816,4927
ENSG00000272432.1,6,3,3,8,8,5,1,13,12,8
ENSG00000261349.1,59,65,27,22,58,64,68,107,87,50
ENSG00000187010.21,324,245,202,694,298,2,217,337,228,167
ENSG00000224183.1,49,6,14,25,48,1,17,41,27,28
ENSG00000259984.1,9,3,8,0,4,0,22,38,24,19
ENSG00000183726.11,3000,2835,2253,2509,2943,2904,5049,2440,2473,2279
ENSG00000188672.19,22,310,44,248,77,66,12,24,90,23
ENSG00000238084.4,5,27,1,2,6,2,15,3,16,3
ENSG00000204178.11,403,390,392,401,352,529,732,501,1833,453
ENSG00000157978.12,2069,1472,2494,2303,1664,2270,1992,2853,2873,2746
ENSG00000225643.1,3,0,1,3,1,4,5,6,9,3
ENSG00000117643.16,331,217,340,143,372,348,351,443,478,423
ENSG00000233478.1,5,2,3,5,6,10,1,6,4,3
ENSG00000162430.18,613,542,541,475,936,519,355,736,529,493
ENSG00000255054.3,0,0,0,0,0,0,0,0,0,0
ENSG00000228172.5,1,2,5,2,4,8,4,5,3,6
ENSG00000117640.18,647,522,748,685,796,765,701,917,664,748
