HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000202461.1,7,0,4,3,6,6,0,11,4,20
ENSG00000276869.1,0,0,1,0,0,0,0,0,0,0
ENSG00000243539.3,0,0,0,0,0,0,0,0,0,0
ENSG00000120949.15,96,83,110,47,157,153,125,107,139,109
ENSG00000201135.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,0,0,0,0,0
ENSG00000285604.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283789.1,0,0,0,0,0,0,0,0,0,0
ENSG00000028137.19,7260,5260,7932,3237,12026,9908,8027,5752,8053,6313
ENSG00000263676.1,1,0,2,0,1,4,1,3,0,1
ENSG00000225196.2,3,0,2,5,4,0,4,2,0,1
ENSG00000252969.1,0,0,1,0,0,1,0,1,0,0
ENSG00000048707.15,1209,356,959,307,1353,1419,1450,798,1610,1142
ENSG00000239149.1,3,0,0,5,2,4,0,3,4,4
ENSG00000229484.3,7,2,0,0,5,13,13,10,19,2
ENSG00000162496.10,166,48,150,82,84,119,158,176,284,199
ENSG00000221340.1,4,0,4,2,2,1,2,6,4,9
ENSG00000276830.1,1,0,0,0,1,0,0,4,1,1
ENSG00000288927.2,4,0,1,0,1,0,0,0,0,0
ENSG00000204518.3,0,0,0,0,0,0,0,0,0,0
ENSG00000226166.2,0,0,0,0,0,0,0,0,0,0
ENSG00000188984.12,0,0,0,0,0,0,0,0,0,0
ENSG00000157330.10,0,0,0,0,0,0,0,0,0,0
ENSG00000116726.5,0,0,0,0,0,0,0,0,0,0
ENSG00000116721.9,0,0,0,0,0,0,0,0,0,0
ENSG00000228338.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239810.3,0,0,0,0,0,0,0,0,0,0
ENSG00000231103.2,0,0,0,0,0,0,0,0,0,0
ENSG00000179172.10,5,1,2,0,0,1,0,0,0,0
ENSG00000120952.4,0,0,0,0,0,0,0,0,0,0
ENSG00000243073.4,0,0,0,0,0,0,0,0,0,0
ENSG00000187545.5,0,0,0,0,0,0,0,0,0,0
ENSG00000204510.6,0,0,0,0,0,0,0,0,0,0
ENSG00000207434.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232423.6,0,0,0,0,0,0,0,0,0,0
ENSG00000274178.2,0,0,0,0,0,0,0,0,0,0
ENSG00000274764.6,0,0,0,0,0,0,0,0,0,0
ENSG00000277058.3,0,0,0,0,0,0,0,0,0,0
ENSG00000229571.7,0,0,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0,0,0
ENSG00000275774.3,0,0,0,0,0,0,0,0,0,0
ENSG00000229978.2,0,0,0,0,0,0,0,0,0,0
ENSG00000290772.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280267.7,0,0,0,0,0,0,0,0,0,0
ENSG00000179412.11,0,0,0,0,0,1,0,0,0,0
ENSG00000204505.5,0,0,0,0,0,0,0,0,0,0
ENSG00000279169.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279804.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270601.5,0,0,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0,0,0
ENSG00000182330.11,0,0,0,0,0,0,0,0,0,0
ENSG00000237700.2,0,0,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0,0,0
ENSG00000204481.8,0,0,0,0,0,0,0,0,0,0
ENSG00000204480.9,0,0,0,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,0,0,0,1,0,0,0
ENSG00000204478.11,0,0,0,0,0,0,0,0,0,0
ENSG00000162494.6,0,0,1,0,0,0,0,0,0,0
ENSG00000259961.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,0,0,0,0,0,0,0
ENSG00000162493.17,0,0,0,0,0,0,0,0,0,0
ENSG00000222952.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,0,0,0,0,0,0,0
ENSG00000253085.1,0,0,0,0,0,0,0,0,0,0
ENSG00000116731.23,1170,396,968,362,1146,1470,1367,926,1562,1061
ENSG00000289380.1,5,0,0,0,0,0,0,6,2,0
ENSG00000189337.17,108,40,100,28,199,104,31,136,136,122
ENSG00000252151.1,0,0,0,0,0,0,0,0,0,0
ENSG00000231606.2,0,0,0,0,0,0,0,0,0,0
ENSG00000234593.3,0,0,0,0,0,0,0,0,0,0
ENSG00000235829.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287756.1,0,0,0,0,0,0,0,0,0,0
ENSG00000175147.13,0,1,1,0,2,0,7,0,4,3
ENSG00000171729.14,7,13,10,0,16,6,19,19,12,8
ENSG00000204464.7,0,0,0,0,0,0,0,0,0,0
ENSG00000215720.4,0,0,0,0,0,0,0,0,0,0
ENSG00000278480.1,0,0,0,0,0,0,2,0,1,0
ENSG00000142621.21,3,1,3,0,22,10,6,6,6,19
ENSG00000233485.1,0,0,0,0,0,1,0,0,0,0
ENSG00000236045.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228140.2,31,12,26,11,33,39,21,21,31,43
ENSG00000142634.13,6900,5199,7601,3771,11079,8899,6720,6385,6624,6423
ENSG00000162438.12,16,5,19,7,20,10,8,19,8,14
ENSG00000142615.8,2,0,0,0,1,0,1,3,0,0
ENSG00000215704.10,1,2,4,0,1,4,5,5,6,0
ENSG00000132906.18,213,95,152,100,197,245,223,162,205,195
ENSG00000116138.13,171,95,225,100,281,280,293,195,355,251
ENSG00000251866.1,0,0,0,0,0,0,1,0,0,0
ENSG00000272510.1,0,0,0,0,0,1,0,0,0,3
ENSG00000116771.6,52,21,47,7,40,48,76,34,80,66
ENSG00000237301.1,9,0,1,0,7,6,10,0,13,6
ENSG00000235084.3,6,4,4,1,8,6,2,3,11,1
ENSG00000252417.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0,0,0,0,0
ENSG00000197312.13,410,159,392,139,432,551,547,301,983,452
ENSG00000215695.2,1,0,1,3,3,1,1,0,0,0
ENSG00000271742.1,0,0,0,0,0,0,0,0,0,1
ENSG00000116786.13,983,441,1066,372,1270,1007,1095,967,1093,798
ENSG00000237938.5,5,1,14,2,9,7,7,9,14,5
ENSG00000162461.8,20,12,33,5,35,25,16,39,29,37
ENSG00000224459.2,0,0,0,0,0,0,0,0,0,0
ENSG00000162460.7,0,0,0,0,0,0,0,0,0,0
ENSG00000162458.13,0,0,3,0,0,0,0,2,0,0
ENSG00000224321.1,2,0,3,1,3,0,0,0,2,1
ENSG00000233954.7,13,7,20,25,17,18,22,33,25,30
ENSG00000178715.8,5,27,4,10,22,16,24,18,34,5
ENSG00000179743.4,47,24,76,35,76,85,59,77,70,46
ENSG00000065526.13,2176,801,1995,656,2950,2915,2852,1886,3141,2272
ENSG00000270620.1,0,0,0,0,0,0,0,0,0,0
ENSG00000116809.12,371,217,472,200,440,472,450,477,511,397
ENSG00000234607.2,0,0,0,0,0,0,0,0,0,0
ENSG00000231353.1,0,0,0,0,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0,0,0,0,0
ENSG00000183888.4,0,0,0,0,0,0,0,0,0,0
ENSG00000233078.1,0,0,0,0,0,0,0,0,0,0
ENSG00000173641.18,0,0,0,0,1,1,0,0,0,0
ENSG00000186510.12,1,0,0,0,0,0,0,0,0,2
ENSG00000232456.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184908.20,0,0,0,0,0,0,0,0,0,0
ENSG00000185519.9,0,0,0,0,0,0,0,1,0,0
ENSG00000142627.13,7,2,7,1,1,2,12,5,5,8
ENSG00000227959.2,0,0,0,0,0,0,0,0,0,0
ENSG00000224621.1,0,0,0,0,0,0,0,0,1,0
ENSG00000234166.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142632.17,61,28,74,40,78,90,104,88,108,105
ENSG00000291077.1,11,19,16,2,12,16,10,12,1,4
ENSG00000237276.10,0,0,2,0,1,2,0,0,1,1
ENSG00000288398.1,26,6,34,13,29,27,36,29,73,26
ENSG00000132881.12,21,11,37,3,38,23,31,20,50,46
ENSG00000233929.1,0,1,3,3,7,0,0,0,2,1
ENSG00000037637.11,272,152,321,146,332,362,386,265,396,279
ENSG00000055070.17,861,450,841,416,1007,987,1040,679,1106,696
ENSG00000226457.1,0,0,2,3,1,3,0,1,0,0
ENSG00000187144.11,3,1,3,0,0,2,0,1,1,0
ENSG00000157191.20,652,313,657,267,748,683,926,497,807,578
ENSG00000290842.2,60,25,94,28,61,120,76,46,94,90
ENSG00000226029.1,28,7,29,8,36,57,51,24,43,38
ENSG00000080947.16,3,0,5,7,17,12,12,2,16,7
ENSG00000206652.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261135.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285853.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224174.2,0,0,0,0,0,0,0,0,0,0
ENSG00000233421.5,0,0,0,3,3,0,2,0,3,2
ENSG00000277344.1,0,0,0,0,0,0,0,0,0,0
ENSG00000225710.1,0,0,0,0,0,0,0,0,0,0
ENSG00000219481.11,93,59,82,16,135,235,119,69,205,146
ENSG00000271732.1,0,0,3,0,4,2,0,2,0,1
ENSG00000291072.2,440,239,491,220,782,535,714,621,997,525
ENSG00000215908.12,7,16,11,3,19,17,21,14,33,9
ENSG00000283773.1,0,0,0,0,0,0,0,0,0,0
ENSG00000186301.8,38,22,38,7,10,30,18,31,47,34
ENSG00000282143.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207513.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280114.1,0,0,1,0,6,1,0,0,0,2
ENSG00000236698.1,13,2,9,1,17,10,10,8,7,12
ENSG00000290849.1,0,0,1,0,0,0,0,0,0,1
ENSG00000268869.9,8,2,1,0,1,2,2,2,4,1
ENSG00000279151.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293526.1,0,0,0,0,0,0,0,0,0,0
ENSG00000282740.1,0,0,0,0,0,0,0,0,0,0
ENSG00000058453.17,543,194,752,106,699,502,862,561,746,544
ENSG00000290850.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207389.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227684.3,0,0,0,0,0,0,0,0,1,0
ENSG00000290851.1,4,0,0,0,0,2,0,1,9,1
ENSG00000186715.12,0,0,0,0,0,0,0,0,0,0
ENSG00000223643.6,0,0,0,0,0,0,0,0,0,0
ENSG00000230239.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263811.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228549.5,0,4,8,5,12,10,17,7,7,8
ENSG00000277234.1,0,0,0,0,0,0,0,0,0,0
ENSG00000238142.4,6,10,25,15,20,18,16,13,12,9
ENSG00000235241.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207005.1,0,0,0,0,0,1,0,1,0,0
ENSG00000272426.1,1,0,3,0,0,0,4,1,2,1
ENSG00000290122.1,0,1,1,0,0,0,3,0,5,0
ENSG00000117122.14,0,0,0,0,0,0,0,0,0,0
ENSG00000286898.1,0,0,0,0,0,0,0,0,0,0
ENSG00000226526.1,0,0,0,0,0,0,0,0,0,0
ENSG00000159363.19,496,201,447,145,559,460,575,415,592,416
ENSG00000288636.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117118.12,393,218,367,215,524,426,394,318,361,320
ENSG00000117115.13,3694,1179,2526,1221,4068,4935,761,2141,1026,2111
ENSG00000204362.6,0,0,0,0,0,0,0,0,0,0
ENSG00000282843.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142623.11,0,0,1,0,0,0,0,0,0,0
ENSG00000142619.4,0,0,0,0,0,0,0,0,0,0
ENSG00000266634.1,0,0,0,0,0,0,0,0,0,0
ENSG00000159339.13,1406,848,2207,578,1055,840,691,3141,1831,1259
ENSG00000276747.1,9,3,7,0,6,6,12,2,1,2
ENSG00000227751.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179051.14,817,339,785,280,900,842,1096,692,1194,871
ENSG00000290096.1,0,0,0,0,0,0,1,2,0,0
ENSG00000074964.17,205,161,296,104,292,328,325,354,391,233
ENSG00000236648.2,0,0,0,0,0,0,0,0,0,0
ENSG00000117148.8,0,0,0,0,0,0,0,0,0,0
ENSG00000284653.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261781.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117154.12,0,0,0,0,1,0,0,0,0,0
ENSG00000280222.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230035.2,0,0,0,0,0,0,0,0,0,0
ENSG00000225387.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179023.9,2,0,7,0,0,0,1,2,4,3
ENSG00000235282.3,0,0,0,0,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,0,0,0,0,0,0,0
ENSG00000009709.13,0,0,0,0,0,0,0,0,0,0
ENSG00000179002.6,0,0,0,0,0,0,0,0,0,0
ENSG00000159423.17,47,25,59,2,51,42,29,34,56,32
ENSG00000265606.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221662.1,0,0,1,0,0,0,0,0,0,0
ENSG00000169991.11,482,124,277,92,582,519,614,262,614,348
ENSG00000272084.1,3,6,8,3,6,7,19,0,1,2
ENSG00000127481.15,2726,967,2342,785,3319,4046,3537,1935,4296,2701
ENSG00000230424.3,2,2,10,2,2,8,10,9,5,7
ENSG00000127463.16,332,198,314,84,495,381,511,309,531,395
ENSG00000053372.5,126,60,110,52,123,94,123,96,149,93
ENSG00000286064.1,1,0,1,0,0,0,0,2,2,0
ENSG00000211454.16,4,0,0,12,4,4,7,1,6,3
ENSG00000162482.5,1,0,2,16,2,5,3,4,5,5
ENSG00000270728.1,6,1,3,3,4,17,8,1,12,5
ENSG00000053371.13,105,106,152,65,211,213,173,141,209,135
ENSG00000200403.1,6,0,1,0,0,2,1,0,2,0
ENSG00000040487.13,89,41,107,57,106,132,126,117,130,81
ENSG00000077549.19,3598,1881,3343,1563,4871,3484,3831,2663,3498,2695
ENSG00000240490.3,0,2,0,0,0,2,0,0,0,1
ENSG00000173436.15,80,19,94,34,83,78,79,73,112,86
ENSG00000201609.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235185.1,0,0,0,0,0,0,0,0,0,0
ENSG00000158747.15,19,6,25,9,35,9,14,24,59,8
ENSG00000270136.6,0,0,0,0,0,0,0,0,3,0
ENSG00000226396.1,14,7,14,20,22,15,40,15,26,28
ENSG00000158748.4,8,11,13,7,12,2,1,12,31,16
ENSG00000162542.14,144,60,133,46,138,110,172,122,207,106
ENSG00000178828.7,0,0,0,0,0,0,0,0,0,0
ENSG00000235434.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169914.6,161,73,236,81,191,233,243,256,320,237
ENSG00000188784.4,1,0,0,0,0,0,0,0,0,0
ENSG00000242688.3,0,0,0,0,0,0,0,0,0,0
ENSG00000188257.12,0,0,0,0,0,0,0,0,0,0
ENSG00000127472.11,0,0,0,0,0,0,0,0,0,0
ENSG00000117215.15,6,0,7,3,6,6,5,1,1,4
ENSG00000158786.5,0,0,0,0,0,0,0,0,0,0
ENSG00000227066.2,0,0,2,0,1,0,2,1,1,0
ENSG00000187980.7,1,0,1,0,8,4,1,1,1,0
ENSG00000162543.6,25,7,12,19,55,30,26,20,80,17
ENSG00000228105.2,0,0,0,0,0,0,0,0,0,0
ENSG00000284710.1,0,0,0,0,0,0,0,0,0,0
ENSG00000158816.16,0,0,0,4,0,0,2,0,13,0
ENSG00000226664.1,0,0,2,0,0,0,0,1,0,0
ENSG00000236963.9,0,0,0,0,0,0,0,2,0,0
ENSG00000226487.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284641.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284743.1,0,0,0,0,0,0,0,0,0,0
ENSG00000162545.6,25,2,14,2,27,23,23,11,34,30
ENSG00000289402.2,0,0,0,0,0,0,0,0,0,0
ENSG00000090432.7,200,120,200,99,243,224,220,150,279,209
ENSG00000215520.3,0,0,0,0,0,0,0,0,0,0
ENSG00000183114.8,0,0,0,0,0,1,0,0,0,0
ENSG00000158825.6,609,408,903,288,852,701,287,657,703,494
ENSG00000158828.8,691,927,745,766,847,1086,680,571,671,485
ENSG00000284005.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117242.7,54,20,56,30,49,71,54,37,75,36
ENSG00000244038.11,1134,593,1056,355,1462,1136,1344,944,1284,994
ENSG00000117245.13,3,0,0,0,1,1,7,0,2,1
ENSG00000235432.1,0,0,0,0,0,0,0,0,0,0
ENSG00000189410.12,0,0,7,0,1,0,0,0,0,2
ENSG00000233069.1,0,0,2,0,0,0,0,0,0,0
ENSG00000127483.19,2407,922,2422,833,2604,2667,2890,2212,3472,2287
ENSG00000075151.24,773,344,769,211,1062,852,898,666,883,728
ENSG00000251914.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221808.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233072.1,2,1,3,9,0,0,0,3,1,0
ENSG00000236073.2,0,0,0,0,0,0,0,0,0,0
ENSG00000235112.1,0,1,0,0,1,0,0,0,0,0
ENSG00000287192.1,0,0,1,0,0,0,0,1,0,0
ENSG00000117298.16,3163,2389,3551,1764,4895,4853,2941,2087,3043,2124
ENSG00000236936.1,5,7,5,0,6,4,5,6,2,4
ENSG00000231105.2,23,7,26,17,24,41,12,16,40,29
ENSG00000236216.5,0,0,0,0,0,0,0,0,0,0
ENSG00000228823.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227001.3,1,0,9,0,7,0,2,12,1,4
ENSG00000187952.9,1,0,0,0,2,0,0,0,2,0
ENSG00000186543.7,0,0,0,0,0,0,0,0,0,0
ENSG00000142794.19,201,9,30,56,102,118,215,86,226,99
ENSG00000176378.8,0,0,0,0,1,0,0,0,0,0
ENSG00000162551.14,6283,2481,2193,3235,10475,8225,2401,2322,2904,3380
ENSG00000289715.1,0,0,0,0,0,0,0,0,0,2
ENSG00000233431.1,4,1,6,11,5,21,0,3,4,8
ENSG00000076864.21,98,533,48,40,53,701,189,21,9,17
ENSG00000090686.16,772,314,919,341,967,944,898,868,1224,828
ENSG00000231978.2,0,0,0,0,0,0,0,0,0,0
ENSG00000187942.12,4,1,12,0,2,3,2,1,5,2
ENSG00000142798.20,41,7,77,11,38,62,28,33,76,61
ENSG00000232037.3,0,0,0,1,0,0,2,1,0,1
ENSG00000293453.1,3,0,0,0,0,0,0,0,1,0
ENSG00000283234.2,0,0,0,0,0,0,0,0,0,0
ENSG00000219073.8,0,0,0,0,0,0,0,0,0,0
ENSG00000285959.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273610.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142789.20,0,0,0,0,0,0,0,0,0,0
ENSG00000278124.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201273.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228397.3,0,0,0,1,0,0,1,1,0,0
ENSG00000218510.9,41,13,76,4,39,78,64,65,80,71
ENSG00000289694.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285752.1,16,11,26,3,6,20,14,20,22,24
ENSG00000285794.1,0,0,0,0,0,0,0,0,0,0
ENSG00000070831.18,135,64,259,81,213,166,134,131,201,121
ENSG00000230068.2,2,0,2,3,1,7,2,1,0,6
ENSG00000271428.1,3,0,2,0,3,5,8,4,0,4
ENSG00000162552.15,2,1,4,9,5,1,1,1,3,2
ENSG00000285873.1,1,1,0,0,3,0,0,4,0,0
ENSG00000266564.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234397.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279625.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184677.18,745,221,983,275,545,979,1145,825,1420,904
ENSG00000237200.1,3,0,9,0,15,3,5,8,15,6
ENSG00000070886.12,0,0,3,0,0,0,1,0,0,0
ENSG00000276835.2,0,0,0,0,0,0,0,0,0,0
ENSG00000173372.18,12,1,10,0,33,12,9,10,6,17
ENSG00000289692.1,0,0,0,0,1,0,0,0,0,0
ENSG00000159189.13,2,7,3,4,8,2,5,13,8,5
ENSG00000173369.18,5,9,7,0,35,8,10,27,5,10
ENSG00000133216.17,30,48,54,23,98,28,29,66,60,28
ENSG00000265422.1,0,0,0,0,0,0,0,0,0,0
ENSG00000225952.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215906.9,0,0,0,0,0,0,0,0,0,0
ENSG00000227868.7,1,0,0,0,0,0,0,1,6,2
ENSG00000004487.18,468,193,448,162,541,522,621,393,665,429
ENSG00000240553.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263793.1,0,1,0,0,0,0,0,0,0,0
ENSG00000266802.1,0,0,0,0,1,0,0,0,0,0
ENSG00000169641.16,223,73,122,54,213,243,271,132,291,166
ENSG00000293565.1,0,0,0,0,0,0,0,0,0,0
ENSG00000229010.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206935.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252578.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289014.1,0,0,0,0,0,0,0,1,0,0
ENSG00000179546.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215381.3,0,2,0,0,2,1,0,0,0,0
ENSG00000261326.5,47,30,89,11,44,71,99,84,136,114
ENSG00000284726.1,2,0,2,1,0,4,1,2,11,3
ENSG00000125944.22,1243,448,980,356,1408,970,1474,863,1399,1030
ENSG00000125945.16,54,44,54,29,97,88,88,36,151,75
ENSG00000249087.9,10,2,20,2,10,10,20,15,24,15
ENSG00000201405.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271420.1,0,0,0,0,3,1,3,2,0,0
ENSG00000204219.11,46,26,83,20,26,55,69,53,102,61
ENSG00000232482.2,0,0,0,0,0,4,0,0,0,0
ENSG00000088280.21,20,11,13,10,10,13,27,3,16,17
ENSG00000007968.7,167,470,206,404,203,445,153,231,1772,133
ENSG00000235052.1,1,0,1,0,2,3,2,3,1,2
ENSG00000117318.9,33,44,107,44,38,107,94,65,119,76
ENSG00000285802.1,3,0,2,0,0,0,6,0,3,0
ENSG00000197880.10,42,12,44,18,22,22,55,35,57,30
ENSG00000229239.2,0,0,1,0,0,0,1,0,1,0
ENSG00000142676.14,5660,3017,6425,3498,6679,5252,6856,4824,6844,4736
ENSG00000236810.8,6,3,10,3,8,14,7,12,15,16
ENSG00000011007.13,274,167,277,92,339,345,343,212,409,240
ENSG00000057757.10,378,433,466,405,424,486,321,354,1207,290
ENSG00000289835.1,3,2,5,5,3,2,1,2,3,5
ENSG00000011009.12,511,300,466,238,627,490,480,487,606,402
ENSG00000117308.15,46,37,73,32,104,68,88,35,89,57
ENSG00000117305.15,118,100,234,115,156,198,181,114,198,148
ENSG00000179163.12,146,129,255,101,253,205,223,184,394,184
ENSG00000188822.8,195,61,364,53,136,157,193,131,141,150
ENSG00000229106.1,9,1,11,2,5,7,15,13,10,5
ENSG00000232557.3,1,0,2,6,0,0,0,1,0,0
ENSG00000264926.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230228.2,0,0,0,0,0,0,0,1,0,0
ENSG00000189266.13,932,591,1019,431,888,1163,1171,708,1948,1027
ENSG00000188529.15,1204,371,1081,435,1263,1264,1523,1016,1617,1159
ENSG00000215905.4,0,0,0,0,0,0,0,0,0,0
ENSG00000225315.2,0,1,0,0,0,0,0,1,0,0
ENSG00000142661.19,0,0,0,0,0,0,0,0,0,0
ENSG00000230703.1,0,0,0,0,0,0,0,0,0,0
ENSG00000142677.4,0,0,0,0,0,0,0,0,0,0
ENSG00000185436.12,106,28,131,20,55,51,71,34,52,54
ENSG00000158055.17,0,0,0,1,1,0,0,0,0,1
ENSG00000230023.2,0,0,0,0,0,0,0,0,0,0
ENSG00000232298.2,0,0,0,0,0,0,0,0,2,2
ENSG00000001460.18,16,6,20,10,29,38,26,23,21,21
ENSG00000001461.17,454,134,408,73,360,515,505,364,649,423
ENSG00000288982.1,0,0,6,0,2,4,9,3,3,10
ENSG00000286061.2,17,3,10,3,12,11,15,18,32,26
ENSG00000117602.13,883,241,808,336,926,832,1184,769,1530,823
ENSG00000184454.7,0,0,1,0,0,0,0,1,1,2
ENSG00000227312.2,0,0,0,0,0,0,0,0,0,0
ENSG00000239106.1,0,0,0,0,0,0,0,0,0,0
ENSG00000133226.19,1119,433,1029,398,1503,1408,1409,1015,1548,1098
ENSG00000284699.1,0,0,0,0,0,0,0,0,2,2
ENSG00000169504.15,362,100,306,158,505,487,381,187,320,263
ENSG00000238482.1,0,0,0,0,0,0,0,0,0,0
ENSG00000020633.19,3371,643,1705,455,2884,1751,3243,1313,2446,2281
ENSG00000278034.1,0,0,1,3,0,0,2,0,0,0
ENSG00000229162.1,4,0,2,1,8,6,3,8,3,2
ENSG00000261025.1,1,1,1,0,0,1,2,1,1,0
ENSG00000264371.1,0,0,0,0,0,0,0,0,1,0
ENSG00000285823.1,1,0,0,0,3,0,0,0,0,0
ENSG00000233755.1,0,0,1,0,2,0,0,0,0,0
ENSG00000233419.3,0,0,0,0,2,0,0,0,0,0
ENSG00000231953.2,0,0,2,1,2,0,2,0,1,2
ENSG00000117614.10,718,411,719,450,933,701,734,509,741,523
ENSG00000284602.1,7,1,15,4,9,22,12,11,17,16
ENSG00000284657.1,7,0,5,0,1,2,2,7,6,1
ENSG00000117616.18,1655,1639,2190,1396,1903,2320,2051,2713,3765,2280
ENSG00000272432.1,13,0,6,0,10,5,2,8,6,3
ENSG00000261349.1,38,18,22,22,90,39,61,44,56,28
ENSG00000187010.21,187,93,127,176,222,0,171,161,142,95
ENSG00000224183.1,37,6,15,16,37,0,38,32,10,12
ENSG00000259984.1,12,2,15,2,5,0,13,7,18,10
ENSG00000183726.11,1456,766,1066,750,2077,1288,1329,1023,1434,1000
ENSG00000188672.19,13,88,23,72,80,54,16,8,70,12
ENSG00000238084.4,4,19,3,1,3,1,2,1,11,0
ENSG00000204178.11,234,172,243,153,265,306,263,228,1267,204
ENSG00000157978.12,1155,483,1426,479,1155,1400,1668,1279,2030,1433
ENSG00000225643.1,8,0,0,0,4,1,9,1,9,8
ENSG00000117643.16,243,67,242,59,237,204,320,249,358,237
ENSG00000233478.1,1,0,2,1,2,0,4,0,7,4
ENSG00000162430.18,495,171,429,154,702,422,526,398,486,363
ENSG00000255054.3,0,0,0,0,0,0,0,0,0,0
ENSG00000228172.5,5,1,5,0,4,5,10,7,1,0
ENSG00000117640.18,357,160,395,157,442,345,391,397,400,333
ENSG00000272478.1,0,0,0,0,0,0,0,0,0,0
ENSG00000127423.11,2,5,2,1,4,0,3,3,7,0
ENSG00000236528.3,0,0,2,0,0,0,2,1,7,4
ENSG00000182749.6,61,37,121,38,112,112,68,98,94,58
ENSG00000207302.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117632.23,118,44,156,83,145,145,153,114,120,139
ENSG00000229786.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223624.1,0,0,0,0,0,0,0,0,1,0
ENSG00000283938.1,0,0,0,0,0,0,0,0,0,0
ENSG00000158006.14,240,76,263,77,220,230,272,215,336,265
